Order ID,Order Date,Region,Category,Sales,Profit,Month-Year
3539,2025-03-22,Central,Office Supplies,144.41,26.91,2025-03
3540,2025-03-22,East,Technology,381.34,62.72,2025-03
3541,2025-03-22,West,Office Supplies,140.05,32.43,2025-03
3542,2025-03-22,West,Technology,399.63,97.62,2025-03
3543,2025-03-22,Central,Office Supplies,46.81,10.55,2025-03
3544,2025-03-22,West,Furniture,370.4,48.11,2025-03
3545,2025-03-23,East,Technology,343.39,58.8,2025-03
3546,2025-03-23,East,Furniture,296.42,44.13,2025-03
3547,2025-03-23,West,Technology,396.01,45.41,2025-03
3548,2025-03-23,Central,Office Supplies,150.07,28.29,2025-03
3549,2025-03-23,East,Office Supplies,63.1,13.73,2025-03
3550,2025-03-23,East,Office Supplies,60.98,12.91,2025-03
3551,2025-03-23,West,Office Supplies,126.39,25.2,2025-03
3552,2025-03-23,Central,Office Supplies,105.52,9.94,2025-03
3553,2025-03-23,South,Office Supplies,105.49,13.47,2025-03
3554,2025-03-24,South,Office Supplies,53.21,9.53,2025-03
3555,2025-03-24,East,Furniture,261.61,39.89,2025-03
3556,2025-03-24,Central,Office Supplies,169.64,26.34,2025-03
3557,2025-03-24,West,Furniture,236.84,35.42,2025-03
3558,2025-03-25,East,Furniture,338.18,52.97,2025-03
3559,2025-03-25,West,Technology,601.35,99.05,2025-03
3560,2025-03-25,South,Furniture,278.9,63.9,2025-03
3561,2025-03-25,South,Office Supplies,58.85,9.39,2025-03
3562,2025-03-25,East,Office Supplies,160.77,24.82,2025-03
3563,2025-03-25,Central,Furniture,158.52,20.63,2025-03
3564,2025-03-25,Central,Technology,471.16,116.47,2025-03
3565,2025-03-25,East,Office Supplies,148.77,22.37,2025-03
3566,2025-03-26,South,Technology,510.39,92.92,2025-03
3567,2025-03-26,East,Furniture,100.62,23.81,2025-03
3568,2025-03-26,West,Furniture,355.65,57.68,2025-03
3569,2025-03-26,Central,Technology,302.88,67.83,2025-03
3570,2025-03-26,West,Furniture,274.02,46.82,2025-03
3571,2025-03-26,Central,Furniture,290.64,47.09,2025-03
3572,2025-03-26,South,Furniture,354.16,58.74,2025-03
3573,2025-03-26,Central,Technology,523.1,95.19,2025-03
3574,2025-03-26,West,Furniture,280.0,75.86,2025-03
3575,2025-03-26,South,Furniture,207.65,45.73,2025-03
3576,2025-03-27,West,Furniture,237.13,48.25,2025-03
3577,2025-03-27,East,Technology,298.04,59.47,2025-03
3578,2025-03-27,South,Office Supplies,19.0,3.44,2025-03
3579,2025-03-27,South,Furniture,192.79,31.13,2025-03
3580,2025-03-27,Central,Office Supplies,64.37,13.24,2025-03
3581,2025-03-27,Central,Technology,561.36,85.79,2025-03
3582,2025-03-27,West,Technology,407.72,63.15,2025-03
3583,2025-03-27,South,Technology,335.29,31.49,2025-03
3584,2025-03-28,West,Furniture,309.88,58.29,2025-03
3585,2025-03-28,South,Office Supplies,107.83,26.04,2025-03
3586,2025-03-28,West,Technology,250.28,30.16,2025-03
3587,2025-03-28,South,Furniture,237.91,42.86,2025-03
3588,2025-03-28,West,Furniture,369.42,59.21,2025-03
3589,2025-03-28,West,Office Supplies,207.64,52.43,2025-03
3590,2025-03-28,South,Furniture,272.79,66.43,2025-03
3591,2025-03-29,West,Furniture,308.54,49.04,2025-03
3592,2025-03-29,East,Office Supplies,111.17,14.63,2025-03
3593,2025-03-29,South,Office Supplies,85.7,20.92,2025-03
3594,2025-03-29,South,Office Supplies,48.62,4.36,2025-03
3595,2025-03-29,South,Office Supplies,91.8,24.19,2025-03
3596,2025-03-29,East,Office Supplies,121.3,36.86,2025-03
3597,2025-03-29,Central,Furniture,221.76,47.75,2025-03
3598,2025-03-29,West,Technology,556.65,162.02,2025-03
3599,2025-03-30,South,Office Supplies,170.6,29.77,2025-03
3600,2025-03-30,Central,Office Supplies,155.57,23.99,2025-03
3601,2025-03-30,East,Furniture,196.46,27.38,2025-03
3602,2025-03-30,West,Office Supplies,148.43,18.69,2025-03
3603,2025-03-30,East,Furniture,322.06,58.25,2025-03
3604,2025-03-31,West,Furniture,293.11,48.3,2025-03
3605,2025-03-31,West,Furniture,171.38,28.53,2025-03
3606,2025-03-31,East,Furniture,367.49,61.18,2025-03
3607,2025-03-31,Central,Office Supplies,95.67,11.91,2025-03
3608,2025-03-31,South,Furniture,245.4,58.32,2025-03
3609,2025-03-31,South,Furniture,355.74,50.27,2025-03
3610,2025-03-31,Central,Furniture,263.29,38.36,2025-03
3611,2025-03-31,Central,Technology,350.69,61.89,2025-03
3612,2025-03-31,Central,Furniture,208.11,8.49,2025-03
3613,2025-03-31,East,Office Supplies,190.93,28.78,2025-03
3614,2025-03-31,Central,Furniture,192.21,27.11,2025-03
3615,2025-04-01,Central,Technology,169.57,30.3,2025-04
3616,2025-04-01,Central,Office Supplies,105.1,11.74,2025-04
3617,2025-04-01,Central,Furniture,314.16,76.97,2025-04
3618,2025-04-01,East,Technology,408.81,66.76,2025-04
3619,2025-04-01,Central,Technology,416.63,91.86,2025-04
3620,2025-04-01,West,Furniture,72.11,17.99,2025-04
3621,2025-04-01,Central,Office Supplies,92.44,18.04,2025-04
3622,2025-04-01,East,Furniture,254.79,38.19,2025-04
3623,2025-04-01,Central,Office Supplies,195.17,42.38,2025-04
3624,2025-04-01,West,Office Supplies,167.84,21.84,2025-04
3625,2025-04-01,East,Furniture,303.9,56.74,2025-04
3626,2025-04-01,Central,Technology,395.72,112.01,2025-04
3627,2025-04-02,West,Technology,681.25,119.05,2025-04
3628,2025-04-02,East,Furniture,237.88,12.28,2025-04
3629,2025-04-02,South,Technology,337.37,75.1,2025-04
3630,2025-04-02,South,Office Supplies,185.69,25.72,2025-04
3631,2025-04-02,East,Furniture,290.45,67.48,2025-04
3632,2025-04-02,West,Office Supplies,130.39,28.43,2025-04
3633,2025-04-02,West,Furniture,148.89,7.67,2025-04
3634,2025-04-02,West,Technology,623.67,139.0,2025-04
3635,2025-04-02,West,Furniture,299.54,68.4,2025-04
3636,2025-04-02,South,Office Supplies,107.54,14.0,2025-04
3637,2025-04-03,East,Furniture,330.86,84.41,2025-04
3638,2025-04-03,Central,Office Supplies,148.33,20.08,2025-04
3639,2025-04-03,South,Furniture,105.19,18.48,2025-04
3640,2025-04-03,East,Office Supplies,57.85,10.99,2025-04
3641,2025-04-03,West,Technology,709.16,102.36,2025-04
3642,2025-04-03,West,Furniture,387.35,37.72,2025-04
3643,2025-04-04,West,Office Supplies,234.6,26.23,2025-04
3644,2025-04-04,West,Office Supplies,36.12,6.68,2025-04
3645,2025-04-04,South,Office Supplies,136.78,23.6,2025-04
3646,2025-04-04,South,Technology,267.06,68.09,2025-04
3647,2025-04-04,West,Office Supplies,121.59,22.76,2025-04
3648,2025-04-04,South,Furniture,322.78,55.03,2025-04
3649,2025-04-05,East,Office Supplies,113.78,28.4,2025-04
3650,2025-04-05,South,Furniture,179.45,39.11,2025-04
3651,2025-04-05,South,Office Supplies,120.3,25.51,2025-04
3652,2025-04-05,West,Office Supplies,137.52,10.7,2025-04
3653,2025-04-05,West,Furniture,177.54,25.82,2025-04
3654,2025-04-05,South,Office Supplies,79.75,12.06,2025-04
3655,2025-04-05,West,Office Supplies,125.95,28.56,2025-04
3656,2025-04-05,West,Office Supplies,67.43,12.21,2025-04
3657,2025-04-05,Central,Technology,440.5,104.44,2025-04
3658,2025-04-05,West,Furniture,393.03,66.88,2025-04
3659,2025-04-05,West,Furniture,167.91,33.22,2025-04
3660,2025-04-06,West,Office Supplies,153.79,36.02,2025-04
3661,2025-04-06,East,Office Supplies,91.52,19.57,2025-04
3662,2025-04-06,South,Furniture,296.71,72.7,2025-04
3663,2025-04-06,West,Office Supplies,180.63,23.25,2025-04
3664,2025-04-06,Central,Office Supplies,133.12,12.12,2025-04
3665,2025-04-06,East,Technology,354.37,102.32,2025-04
3666,2025-04-07,East,Office Supplies,39.9,6.78,2025-04
3667,2025-04-07,West,Furniture,253.04,59.7,2025-04
3668,2025-04-07,Central,Furniture,258.58,59.85,2025-04
3669,2025-04-07,South,Office Supplies,101.87,11.55,2025-04
3670,2025-04-08,West,Furniture,308.5,33.19,2025-04
3671,2025-04-08,East,Technology,371.46,80.16,2025-04
3672,2025-04-08,West,Office Supplies,134.85,29.11,2025-04
3673,2025-04-08,West,Office Supplies,142.43,25.05,2025-04
3674,2025-04-08,East,Furniture,252.81,59.25,2025-04
3675,2025-04-08,Central,Office Supplies,126.46,18.39,2025-04
3676,2025-04-08,East,Furniture,233.51,46.89,2025-04
3677,2025-04-08,South,Furniture,338.89,36.14,2025-04
3678,2025-04-08,Central,Office Supplies,109.91,24.9,2025-04
3679,2025-04-08,South,Office Supplies,85.99,12.02,2025-04
3680,2025-04-08,South,Furniture,251.77,26.03,2025-04
3681,2025-04-09,West,Office Supplies,166.89,38.08,2025-04
3682,2025-04-09,Central,Furniture,262.84,51.65,2025-04
3683,2025-04-09,East,Furniture,208.35,36.48,2025-04
3684,2025-04-09,East,Furniture,353.69,95.8,2025-04
3685,2025-04-09,Central,Office Supplies,77.82,12.42,2025-04
3686,2025-04-09,East,Office Supplies,144.24,31.16,2025-04
3687,2025-04-09,South,Office Supplies,82.01,18.59,2025-04
3688,2025-04-09,South,Furniture,189.13,25.15,2025-04
3689,2025-04-09,South,Technology,474.5,114.26,2025-04
3690,2025-04-09,West,Technology,443.42,82.84,2025-04
3691,2025-04-09,West,Furniture,243.1,44.73,2025-04
3692,2025-04-09,South,Office Supplies,110.95,23.09,2025-04
3693,2025-04-09,Central,Office Supplies,123.39,36.65,2025-04
3694,2025-04-10,South,Technology,455.27,69.97,2025-04
3695,2025-04-10,South,Furniture,266.36,65.02,2025-04
3696,2025-04-10,Central,Office Supplies,70.62,12.18,2025-04
3697,2025-04-10,South,Furniture,54.02,5.83,2025-04
3698,2025-04-10,Central,Office Supplies,129.49,14.56,2025-04
3699,2025-04-10,South,Furniture,145.25,38.29,2025-04
3700,2025-04-10,South,Furniture,195.65,25.99,2025-04
3701,2025-04-10,Central,Office Supplies,173.51,22.99,2025-04
3702,2025-04-10,West,Furniture,279.32,55.37,2025-04
3703,2025-04-11,West,Furniture,123.51,22.48,2025-04
3704,2025-04-11,Central,Furniture,306.0,80.91,2025-04
3705,2025-04-11,South,Technology,451.29,92.98,2025-04
3706,2025-04-11,West,Technology,191.64,36.41,2025-04
3707,2025-04-11,Central,Office Supplies,181.13,52.2,2025-04
3708,2025-04-11,South,Office Supplies,100.7,22.57,2025-04
3709,2025-04-11,West,Office Supplies,86.79,9.31,2025-04
3710,2025-04-12,East,Furniture,205.84,38.89,2025-04
3711,2025-04-12,West,Technology,307.23,70.54,2025-04
3712,2025-04-12,South,Furniture,241.26,56.52,2025-04
3713,2025-04-12,Central,Office Supplies,96.82,14.71,2025-04
3714,2025-04-12,West,Technology,395.21,57.41,2025-04
3715,2025-04-12,Central,Office Supplies,115.0,16.99,2025-04
3716,2025-04-12,Central,Furniture,283.84,38.85,2025-04
3717,2025-04-12,West,Furniture,325.66,59.82,2025-04
3718,2025-04-13,East,Office Supplies,93.37,20.91,2025-04
3719,2025-04-13,Central,Office Supplies,123.57,12.44,2025-04
3720,2025-04-13,Central,Technology,338.73,76.88,2025-04
3721,2025-04-14,East,Technology,244.96,48.75,2025-04
3722,2025-04-14,East,Technology,665.08,165.24,2025-04
3723,2025-04-14,Central,Office Supplies,159.06,20.29,2025-04
3724,2025-04-14,South,Office Supplies,74.77,16.1,2025-04
3725,2025-04-14,West,Office Supplies,126.8,21.04,2025-04
3726,2025-04-14,East,Office Supplies,99.94,8.19,2025-04
3727,2025-04-14,East,Technology,486.53,90.49,2025-04
3728,2025-04-15,West,Furniture,271.42,45.47,2025-04
3729,2025-04-15,East,Furniture,174.44,27.1,2025-04
3730,2025-04-15,West,Furniture,284.42,48.63,2025-04
3731,2025-04-15,West,Office Supplies,229.09,28.3,2025-04
3732,2025-04-15,South,Furniture,281.58,58.02,2025-04
3733,2025-04-15,Central,Furniture,255.37,41.98,2025-04
3734,2025-04-16,West,Office Supplies,158.02,33.2,2025-04
3735,2025-04-16,Central,Furniture,341.97,47.38,2025-04
3736,2025-04-16,South,Office Supplies,75.02,12.97,2025-04
3737,2025-04-16,East,Office Supplies,83.08,14.39,2025-04
3738,2025-04-16,Central,Technology,279.4,59.4,2025-04
3739,2025-04-16,Central,Furniture,176.86,17.6,2025-04
3740,2025-04-16,South,Office Supplies,147.55,26.55,2025-04
3741,2025-04-17,East,Office Supplies,105.38,17.83,2025-04
3742,2025-04-17,West,Furniture,285.92,51.6,2025-04
3743,2025-04-17,East,Office Supplies,186.23,25.72,2025-04
3744,2025-04-17,East,Office Supplies,121.52,24.65,2025-04
3745,2025-04-17,West,Furniture,354.19,94.95,2025-04
3746,2025-04-18,West,Office Supplies,165.68,32.59,2025-04
3747,2025-04-18,West,Technology,311.82,78.92,2025-04
3748,2025-04-18,East,Furniture,242.99,46.08,2025-04
3749,2025-04-18,West,Furniture,195.92,43.55,2025-04
3750,2025-04-18,West,Office Supplies,37.38,3.98,2025-04
3751,2025-04-19,South,Technology,546.23,102.31,2025-04
3752,2025-04-19,South,Office Supplies,178.76,37.73,2025-04
3753,2025-04-19,East,Furniture,186.35,44.89,2025-04
3754,2025-04-19,East,Furniture,277.98,48.69,2025-04
3755,2025-04-19,Central,Office Supplies,158.35,28.72,2025-04
3756,2025-04-19,West,Furniture,312.22,37.92,2025-04
3757,2025-04-19,West,Office Supplies,122.05,17.9,2025-04
3758,2025-04-20,West,Furniture,197.2,50.57,2025-04
3759,2025-04-20,East,Technology,131.06,27.89,2025-04
3760,2025-04-20,West,Furniture,74.15,11.31,2025-04
3761,2025-04-20,West,Technology,232.23,53.61,2025-04
3762,2025-04-20,West,Technology,684.86,151.41,2025-04
3763,2025-04-20,East,Office Supplies,146.35,27.93,2025-04
3764,2025-04-20,East,Technology,417.93,58.16,2025-04
3765,2025-04-20,Central,Office Supplies,56.9,10.55,2025-04
3766,2025-04-20,Central,Furniture,279.14,54.8,2025-04
3767,2025-04-20,South,Furniture,291.21,63.12,2025-04
3768,2025-04-20,West,Office Supplies,122.69,16.52,2025-04
3769,2025-04-20,West,Technology,461.03,98.37,2025-04
3770,2025-04-20,South,Furniture,224.4,47.92,2025-04
3771,2025-04-21,South,Furniture,376.29,71.73,2025-04
3772,2025-04-21,East,Office Supplies,73.39,14.5,2025-04
3773,2025-04-21,Central,Furniture,275.15,29.92,2025-04
3774,2025-04-21,West,Technology,393.59,91.4,2025-04
3775,2025-04-22,Central,Office Supplies,39.52,7.04,2025-04
3776,2025-04-22,South,Furniture,222.39,50.55,2025-04
3777,2025-04-22,South,Office Supplies,134.49,17.94,2025-04
3778,2025-04-22,Central,Office Supplies,158.45,38.54,2025-04
3779,2025-04-22,Central,Office Supplies,135.86,22.97,2025-04
3780,2025-04-22,East,Office Supplies,98.19,25.68,2025-04
3781,2025-04-22,East,Furniture,275.93,50.97,2025-04
3782,2025-04-22,Central,Office Supplies,72.47,9.98,2025-04
3783,2025-04-23,Central,Technology,423.09,89.07,2025-04
3784,2025-04-23,East,Office Supplies,133.49,19.1,2025-04
3785,2025-04-23,Central,Office Supplies,74.4,16.67,2025-04
3786,2025-04-23,South,Furniture,225.19,47.43,2025-04
3787,2025-04-24,South,Furniture,280.34,60.23,2025-04
3788,2025-04-24,Central,Office Supplies,102.07,12.76,2025-04
3789,2025-04-25,South,Furniture,266.27,35.4,2025-04
3790,2025-04-25,East,Office Supplies,101.24,24.65,2025-04
3791,2025-04-25,East,Furniture,261.53,61.36,2025-04
3792,2025-04-25,East,Office Supplies,144.32,31.84,2025-04
3793,2025-04-25,West,Technology,466.52,102.41,2025-04
3794,2025-04-25,South,Office Supplies,147.36,40.4,2025-04
3795,2025-04-26,South,Office Supplies,90.01,18.66,2025-04
3796,2025-04-26,West,Furniture,278.34,36.23,2025-04
3797,2025-04-26,Central,Furniture,348.27,61.31,2025-04
3798,2025-04-26,East,Furniture,209.99,39.43,2025-04
3799,2025-04-26,South,Office Supplies,13.81,1.75,2025-04
3800,2025-04-26,Central,Furniture,266.26,56.4,2025-04
3801,2025-04-27,Central,Office Supplies,67.16,13.21,2025-04
3802,2025-04-27,Central,Furniture,342.16,98.03,2025-04
3803,2025-04-27,Central,Technology,352.43,66.65,2025-04
3804,2025-04-28,South,Technology,249.57,27.84,2025-04
3805,2025-04-28,East,Furniture,169.85,30.13,2025-04
3806,2025-04-28,East,Technology,670.29,155.04,2025-04
3807,2025-04-28,East,Technology,409.78,96.33,2025-04
3808,2025-04-28,South,Technology,528.8,119.22,2025-04
3809,2025-04-28,East,Furniture,125.1,25.83,2025-04
3810,2025-04-28,West,Furniture,213.23,40.75,2025-04
3811,2025-04-28,Central,Office Supplies,149.5,21.2,2025-04
3812,2025-04-29,East,Furniture,291.45,43.67,2025-04
3813,2025-04-29,East,Technology,422.95,84.81,2025-04
3814,2025-04-29,East,Office Supplies,221.9,34.09,2025-04
3815,2025-04-29,Central,Office Supplies,153.18,25.27,2025-04
3816,2025-04-30,East,Furniture,134.39,30.82,2025-04
3817,2025-04-30,South,Office Supplies,85.44,9.13,2025-04
3818,2025-04-30,East,Technology,534.77,97.38,2025-04
3819,2025-04-30,West,Technology,366.85,79.12,2025-04
3820,2025-04-30,Central,Technology,358.67,75.58,2025-04
3821,2025-04-30,West,Technology,328.11,81.09,2025-04
3822,2025-04-30,South,Furniture,192.74,40.76,2025-04
3823,2025-05-01,West,Office Supplies,131.07,27.0,2025-05
3824,2025-05-01,East,Technology,397.78,77.21,2025-05
3825,2025-05-01,South,Office Supplies,35.93,5.61,2025-05
3826,2025-05-01,Central,Furniture,181.26,18.44,2025-05
3827,2025-05-01,Central,Furniture,168.73,29.21,2025-05
3828,2025-05-01,West,Furniture,388.5,77.22,2025-05
3829,2025-05-01,East,Office Supplies,138.27,24.0,2025-05
3830,2025-05-01,West,Office Supplies,167.77,15.83,2025-05
3831,2025-05-02,West,Technology,212.4,39.27,2025-05
3832,2025-05-02,East,Office Supplies,207.61,51.25,2025-05
3833,2025-05-02,West,Office Supplies,194.98,26.75,2025-05
3834,2025-05-02,East,Furniture,206.61,37.62,2025-05
3835,2025-05-02,South,Office Supplies,193.28,20.06,2025-05
3836,2025-05-02,West,Office Supplies,84.64,13.36,2025-05
3837,2025-05-02,East,Furniture,188.89,23.24,2025-05
3838,2025-05-02,East,Office Supplies,82.84,15.54,2025-05
3839,2025-05-02,Central,Technology,319.75,76.05,2025-05
3840,2025-05-03,West,Office Supplies,48.74,5.26,2025-05
3841,2025-05-03,West,Office Supplies,114.26,27.89,2025-05
3842,2025-05-03,West,Technology,365.33,85.91,2025-05
3843,2025-05-03,Central,Furniture,196.98,35.84,2025-05
3844,2025-05-03,East,Office Supplies,164.77,22.54,2025-05
3845,2025-05-03,South,Furniture,260.09,70.01,2025-05
3846,2025-05-03,East,Office Supplies,134.6,40.59,2025-05
3847,2025-05-04,West,Furniture,341.1,72.53,2025-05
3848,2025-05-04,South,Furniture,467.36,111.99,2025-05
3849,2025-05-04,South,Office Supplies,111.5,13.78,2025-05
3850,2025-05-04,Central,Office Supplies,109.88,21.28,2025-05
3851,2025-05-04,South,Furniture,358.58,79.72,2025-05
3852,2025-05-04,East,Furniture,121.98,23.44,2025-05
3853,2025-05-04,South,Office Supplies,163.3,40.16,2025-05
3854,2025-05-04,West,Furniture,347.48,52.27,2025-05
3855,2025-05-04,Central,Furniture,202.12,54.47,2025-05
3856,2025-05-04,Central,Technology,348.31,90.4,2025-05
3857,2025-05-05,South,Office Supplies,161.11,21.02,2025-05
3858,2025-05-05,South,Furniture,343.45,74.72,2025-05
3859,2025-05-05,East,Office Supplies,128.93,20.93,2025-05
3860,2025-05-05,South,Furniture,298.55,63.39,2025-05
3861,2025-05-05,West,Office Supplies,209.81,47.16,2025-05
3862,2025-05-05,Central,Office Supplies,133.35,30.89,2025-05
3863,2025-05-06,Central,Technology,393.08,80.73,2025-05
3864,2025-05-06,Central,Technology,245.48,53.84,2025-05
3865,2025-05-06,Central,Technology,374.95,71.82,2025-05
3866,2025-05-06,East,Technology,361.6,59.23,2025-05
3867,2025-05-06,West,Office Supplies,54.23,11.88,2025-05
3868,2025-05-06,South,Technology,229.24,18.3,2025-05
3869,2025-05-06,Central,Office Supplies,65.06,5.87,2025-05
3870,2025-05-06,West,Furniture,417.47,66.17,2025-05
3871,2025-05-06,Central,Technology,585.14,87.01,2025-05
3872,2025-05-07,Central,Technology,485.65,129.06,2025-05
3873,2025-05-07,East,Office Supplies,177.8,34.7,2025-05
3874,2025-05-07,West,Technology,529.79,72.45,2025-05
3875,2025-05-07,West,Office Supplies,93.64,21.22,2025-05
3876,2025-05-07,East,Office Supplies,180.04,33.65,2025-05
3877,2025-05-07,South,Furniture,398.2,88.73,2025-05
3878,2025-05-07,South,Technology,426.35,115.86,2025-05
3879,2025-05-08,East,Technology,374.0,38.02,2025-05
3880,2025-05-08,South,Office Supplies,91.42,12.28,2025-05
3881,2025-05-08,South,Office Supplies,74.82,22.2,2025-05
3882,2025-05-08,West,Furniture,349.23,79.76,2025-05
3883,2025-05-08,West,Technology,330.61,45.35,2025-05
3884,2025-05-08,South,Furniture,174.64,16.17,2025-05
3885,2025-05-08,West,Technology,504.73,83.05,2025-05
3886,2025-05-08,Central,Office Supplies,71.98,10.16,2025-05
3887,2025-05-08,Central,Office Supplies,119.24,26.75,2025-05
3888,2025-05-09,South,Furniture,213.54,40.8,2025-05
3889,2025-05-09,West,Furniture,437.56,85.56,2025-05
3890,2025-05-09,East,Office Supplies,115.81,25.16,2025-05
3891,2025-05-09,South,Technology,419.14,74.31,2025-05
3892,2025-05-09,South,Technology,498.74,108.03,2025-05
3893,2025-05-09,East,Furniture,250.07,52.02,2025-05
3894,2025-05-09,West,Technology,377.08,52.54,2025-05
3895,2025-05-09,West,Furniture,162.17,23.79,2025-05
3896,2025-05-09,East,Office Supplies,120.74,26.79,2025-05
3897,2025-05-09,West,Furniture,134.49,17.8,2025-05
3898,2025-05-09,Central,Technology,700.94,100.34,2025-05
3899,2025-05-10,West,Office Supplies,100.24,10.96,2025-05
3900,2025-05-10,East,Office Supplies,115.43,9.52,2025-05
3901,2025-05-10,East,Furniture,304.04,73.31,2025-05
3902,2025-05-10,West,Furniture,235.7,44.56,2025-05
3903,2025-05-10,South,Office Supplies,171.79,23.93,2025-05
3904,2025-05-10,South,Office Supplies,60.29,4.91,2025-05
3905,2025-05-10,South,Office Supplies,89.66,13.55,2025-05
3906,2025-05-10,East,Furniture,310.68,37.58,2025-05
3907,2025-05-10,East,Office Supplies,58.88,13.16,2025-05
3908,2025-05-10,East,Furniture,204.52,38.74,2025-05
3909,2025-05-11,Central,Office Supplies,59.42,14.47,2025-05
3910,2025-05-11,Central,Technology,459.15,31.4,2025-05
3911,2025-05-11,East,Office Supplies,73.35,11.41,2025-05
3912,2025-05-11,South,Furniture,322.23,62.63,2025-05
3913,2025-05-11,South,Technology,461.25,72.73,2025-05
3914,2025-05-11,West,Technology,532.88,114.45,2025-05
3915,2025-05-11,East,Office Supplies,131.47,25.26,2025-05
3916,2025-05-11,East,Technology,416.71,65.09,2025-05
3917,2025-05-11,Central,Furniture,174.95,29.29,2025-05
3918,2025-05-11,Central,Technology,237.98,46.39,2025-05
3919,2025-05-12,South,Office Supplies,146.77,27.66,2025-05
3920,2025-05-12,South,Office Supplies,83.94,22.23,2025-05
3921,2025-05-12,Central,Office Supplies,118.1,27.18,2025-05
3922,2025-05-12,South,Technology,477.6,105.29,2025-05
3923,2025-05-12,South,Office Supplies,74.45,13.38,2025-05
3924,2025-05-12,East,Furniture,323.15,74.24,2025-05
3925,2025-05-13,South,Office Supplies,202.73,25.96,2025-05
3926,2025-05-13,East,Office Supplies,99.31,26.24,2025-05
3927,2025-05-13,Central,Furniture,284.38,50.84,2025-05
3928,2025-05-13,East,Office Supplies,189.57,52.37,2025-05
3929,2025-05-13,Central,Office Supplies,103.24,20.65,2025-05
3930,2025-05-13,West,Technology,206.58,20.54,2025-05
3931,2025-05-13,West,Office Supplies,112.2,13.95,2025-05
3932,2025-05-13,West,Technology,331.22,64.58,2025-05
3933,2025-05-13,West,Furniture,372.69,75.07,2025-05
3934,2025-05-14,South,Office Supplies,141.94,23.05,2025-05
3935,2025-05-14,South,Office Supplies,66.82,11.25,2025-05
3936,2025-05-14,South,Furniture,298.54,37.81,2025-05
3937,2025-05-14,East,Technology,10.0,2.52,2025-05
3938,2025-05-14,East,Office Supplies,158.66,26.91,2025-05
3939,2025-05-14,East,Technology,255.13,50.64,2025-05
3940,2025-05-14,East,Office Supplies,87.68,11.28,2025-05
3941,2025-05-14,East,Office Supplies,86.5,16.01,2025-05
3942,2025-05-15,South,Office Supplies,125.56,19.19,2025-05
3943,2025-05-15,Central,Office Supplies,133.18,11.25,2025-05
3944,2025-05-15,West,Furniture,237.7,41.97,2025-05
3945,2025-05-15,South,Office Supplies,130.87,29.78,2025-05
3946,2025-05-15,West,Furniture,288.0,55.53,2025-05
3947,2025-05-15,East,Furniture,176.35,40.35,2025-05
3948,2025-05-15,West,Office Supplies,137.58,28.5,2025-05
3949,2025-05-15,Central,Furniture,265.79,54.7,2025-05
3950,2025-05-15,South,Office Supplies,139.32,28.37,2025-05
3951,2025-05-15,West,Technology,388.85,74.47,2025-05
3952,2025-05-15,Central,Office Supplies,142.2,28.28,2025-05
3953,2025-05-16,Central,Office Supplies,125.24,24.16,2025-05
3954,2025-05-16,Central,Technology,232.88,53.51,2025-05
3955,2025-05-16,South,Office Supplies,190.91,28.58,2025-05
3956,2025-05-16,South,Technology,382.34,75.07,2025-05
3957,2025-05-16,West,Furniture,293.13,47.99,2025-05
3958,2025-05-16,West,Office Supplies,167.16,35.61,2025-05
3959,2025-05-16,East,Furniture,67.98,9.53,2025-05
3960,2025-05-16,South,Technology,546.6,96.86,2025-05
3961,2025-05-16,West,Technology,498.99,71.92,2025-05
3962,2025-05-16,West,Furniture,191.82,19.73,2025-05
3963,2025-05-17,Central,Technology,367.49,38.91,2025-05
3964,2025-05-17,South,Technology,679.26,99.37,2025-05
3965,2025-05-17,West,Office Supplies,186.83,29.45,2025-05
3966,2025-05-17,West,Technology,263.54,73.81,2025-05
3967,2025-05-17,West,Technology,539.55,100.44,2025-05
3968,2025-05-17,Central,Office Supplies,56.18,9.1,2025-05
3969,2025-05-17,South,Office Supplies,67.56,15.26,2025-05
3970,2025-05-17,West,Furniture,228.06,62.66,2025-05
3971,2025-05-17,West,Office Supplies,110.0,20.66,2025-05
3972,2025-05-17,Central,Office Supplies,68.84,16.5,2025-05
3973,2025-05-17,West,Furniture,249.78,50.09,2025-05
3974,2025-05-17,South,Office Supplies,121.7,12.65,2025-05
3975,2025-05-18,West,Office Supplies,53.04,9.63,2025-05
3976,2025-05-18,South,Furniture,143.8,32.09,2025-05
3977,2025-05-18,West,Technology,353.64,59.9,2025-05
3978,2025-05-18,East,Office Supplies,61.71,14.62,2025-05
3979,2025-05-18,Central,Furniture,274.96,53.92,2025-05
3980,2025-05-18,South,Technology,235.67,22.67,2025-05
3981,2025-05-18,Central,Furniture,186.3,30.23,2025-05
3982,2025-05-18,West,Office Supplies,88.29,24.26,2025-05
3983,2025-05-18,East,Office Supplies,169.09,30.9,2025-05
3984,2025-05-18,Central,Furniture,192.42,24.85,2025-05
3985,2025-05-18,East,Office Supplies,120.45,23.82,2025-05
3986,2025-05-18,Central,Office Supplies,102.96,21.1,2025-05
3987,2025-05-18,Central,Technology,332.88,42.81,2025-05
3988,2025-05-18,South,Technology,470.28,44.52,2025-05
3989,2025-05-19,West,Technology,206.19,34.97,2025-05
3990,2025-05-19,East,Office Supplies,135.42,26.27,2025-05
